1.00000000e-04,1.74503746e+01,2.40000000e+01,8.28270991e-06,2.68573873e+21,-8.80423790e+08,4.79477134e+00,9.00027300e+02,5.23155555e-05,1.18934661e-12,8.90696336e-12,1.89348419e-01,2.45720109e-10,1.78225693e-02,1.59876842e-07,5.30632970e-06,9.22624367e-34,1.04669460e-24,2.61144081e-15,2.79335275e-16,4.23399349e-07,4.65246219e-02,1.99454362e-03,1.84180376e-02,7.58512041e-12,4.75988393e-04,7.82219341e-14,1.43120995e-10,3.49075554e-05,3.57938095e-19,2.20871789e-07,1.41632634e-13,9.19025754e-05,8.84711853e-11,3.96083970e-04,1.22330916e-14,4.05840420e-06,1.29577037e-10,1.29361177e-16,2.24635339e-14,2.47642429e-14,1.95617162e-09,9.25615875e-17,5.84782705e-05,1.90089987e-04,1.29863986e-07,7.24582350e-12,2.50755146e-19,1.55720209e-07,1.65888372e-14,4.81457882e-25,1.00697347e-08,1.23725118e-10,4.61090335e-08,2.87023108e-15,7.24579647e-01,1.74434727e-10,1.71438176e-06,1.16841226e-11,1.67020914e-07
2.00000000e-04,1.35442181e+01,2.40000000e+01,8.17107950e-06,4.74416796e+21,-8.80419328e+08,4.08877724e+00,9.00030735e+02,5.23125452e-05,1.01227709e-12,7.82431600e-12,1.89348031e-01,2.15819756e-10,1.78228318e-02,1.40157128e-07,5.27992242e-06,5.77103931e-34,7.01667734e-25,2.04754486e-15,2.18698312e-16,3.77126818e-07,4.65245020e-02,1.99470773e-03,1.84180422e-02,6.82261524e-12,4.75913850e-04,6.91222409e-14,1.12588895e-10,3.49069405e-05,3.14430172e-19,2.20898226e-07,1.25721285e-13,9.19181617e-05,7.81299410e-11,3.96173854e-04,1.07383074e-14,4.05839632e-06,1.29579312e-10,1.28832557e-16,1.94236531e-14,1.95403497e-14,1.95618113e-09,7.87823444e-17,5.82125016e-05,1.90497451e-04,1.29864768e-07,6.26534191e-12,2.20251655e-19,1.55728014e-07,1.46962852e-14,3.22747780e-25,1.00698084e-08,1.23725522e-10,4.61091313e-08,2.51005506e-15,7.24579647e-01,1.55263671e-10,1.71434936e-06,1.03544205e-11,1.66983311e-07
3.00000000e-04,1.35093970e+01,2.40000000e+01,8.09340611e-06,4.95788962e+21,-8.80415034e+08,3.68377054e+00,9.00033704e+02,5.23098157e-05,9.05758933e-13,7.13255803e-12,1.89347681e-01,1.98511489e-10,1.78230683e-02,1.29109222e-07,5.25308377e-06,4.26524178e-34,5.32604031e-25,1.72995512e-15,1.84642596e-16,3.46196376e-07,4.65243945e-02,1.99485780e-03,1.84180464e-02,6.33119387e-12,4.75840197e-04,6.34116814e-14,9.57060972e-11,3.49062527e-05,2.89250336e-19,2.20922122e-07,1.15484370e-13,9.19322050e-05,7.16759212e-11,3.96245826e-04,9.87170493e-15,4.05838996e-06,1.29581380e-10,1.28352649e-16,1.77120092e-14,1.66679473e-14,1.95618770e-09,7.04934362e-17,5.79739111e-05,1.90863245e-04,1.29865461e-07,5.71154570e-12,2.02595429e-19,1.55735042e-07,1.34291383e-14,2.44980352e-25,1.00698738e-08,1.23725897e-10,4.61092122e-08,2.30222822e-15,7.24579647e-01,1.42453956e-10,1.71431922e-06,9.50107019e-12,1.66949004e-07
4.00000000e-04,1.36287861e+01,2.40000000e+01,8.03620937e-06,8.73196256e+21,-8.80410837e+08,3.43108056e+00,9.00036383e+02,5.23072751e-05,8.37036719e-13,6.67246771e-12,1.89347354e-01,1.87326699e-10,1.78232889e-02,1.22080340e-07,5.22606509e-06,3.48137704e-34,4.37815104e-25,1.53387811e-15,1.63639063e-16,3.25212411e-07,4.65242939e-02,1.99499863e-03,1.84180503e-02,6.00154178e-12,4.75767760e-04,5.96208429e-14,8.53363895e-11,3.49055367e-05,2.72985349e-19,2.20944349e-07,1.08624950e-13,9.19452562e-05,6.74000351e-11,3.96306837e-04,9.31161989e-15,4.05838432e-06,1.29583324e-10,1.27901873e-16,1.66146461e-14,1.50096937e-14,1.95619270e-09,6.51457890e-17,5.77518282e-05,1.91203731e-04,1.29866099e-07,5.35566882e-12,1.91187873e-19,1.55741545e-07,1.25630484e-14,2.01378668e-25,1.00699341e-08,1.23726253e-10,4.61092831e-08,2.16835369e-15,7.24579647e-01,1.33771363e-10,1.71429053e-06,8.93016835e-12,1.66916873e-07
5.00000000e-04,1.35956361e+01,2.40000000e+01,7.99112740e-06,2.79352274e+22,-8.80406712e+08,3.26685917e+00,9.00038872e+02,5.23048640e-05,7.90870285e-13,6.35719920e-12,1.89347044e-01,1.79732674e-10,1.78234989e-02,1.17399968e-07,5.19899137e-06,3.02647186e-34,3.80113003e-25,1.40597586e-15,1.49945296e-16,3.10660526e-07,4.65241977e-02,1.99513317e-03,1.84180540e-02,5.77399472e-12,4.75696409e-04,5.70224704e-14,7.86126749e-11,3.49048095e-05,2.61948735e-19,2.20965441e-07,1.03895279e-13,9.19576390e-05,6.44679980e-11,3.96360842e-04,8.93142984e-15,4.05837906e-06,1.29585183e-10,1.27470432e-16,1.58732790e-14,1.39920589e-14,1.95619683e-09,6.15534320e-17,5.75406874e-05,1.91527441e-04,1.29866700e-07,5.11459037e-12,1.83444780e-19,1.55747685e-07,1.19547709e-14,1.74836427e-25,1.00699910e-08,1.23726598e-10,4.61093475e-08,2.07779426e-15,7.24579647e-01,1.27755878e-10,1.71426286e-06,8.53696660e-12,1.66886226e-07
6.00000000e-04,1.45656171e+01,2.10000000e+01,1.30877291e-04,5.28187109e+22,-8.80402640e+08,3.15780880e+00,9.00041232e+02,5.23025439e-05,7.58995517e-13,6.13629019e-12,1.89346745e-01,1.74417146e-10,1.78237016e-02,1.14220990e-07,5.17193735e-06,2.74220545e-34,3.42942211e-25,1.31929443e-15,1.40667211e-16,3.00377240e-07,4.65241046e-02,1.99526333e-03,1.84180575e-02,5.61350641e-12,4.75625943e-04,5.52020882e-14,7.41026506e-11,3.49040783e-05,2.54230138e-19,2.20985742e-07,1.00563686e-13,9.19695582e-05,6.24086319e-11,3.96410190e-04,8.66540928e-15,4.05837405e-06,1.29586985e-10,1.27052357e-16,1.53575572e-14,1.33327325e-14,1.95620046e-09,5.90732629e-17,5.73370878e-05,1.91839590e-04,1.29867276e-07,4.94628400e-12,1.78027058e-19,1.55753566e-07,1.15168223e-14,1.57738235e-25,1.00700454e-08,1.23726934e-10,4.61094077e-08,2.01470041e-15,7.24579647e-01,1.23509214e-10,1.71423590e-06,8.26023863e-12,1.66856615e-07
7.00000000e-04,1.35114586e+01,2.50000000e+01,4.13662811e-06,1.14042403e+22,-8.80398608e+08,3.08471357e+00,9.00043501e+02,5.23002886e-05,7.36538307e-13,5.97875378e-12,1.89346454e-01,1.70609579e-10,1.78238991e-02,1.12043947e-07,5.14495107e-06,2.55478326e-34,3.17982191e-25,1.25882109e-15,1.34194956e-16,2.92994939e-07,4.65240136e-02,1.99539036e-03,1.84180610e-02,5.49832092e-12,4.75556183e-04,5.39054026e-14,7.10068847e-11,3.49033464e-05,2.48707704e-19,2.21005482e-07,9.81763405e-14,9.19811488e-05,6.09347125e-11,3.96456347e-04,8.47494948e-15,4.05836920e-06,1.29588745e-10,1.26643737e-16,1.49912893e-14,1.28867262e-14,1.95620377e-09,5.73259819e-17,5.71388138e-05,1.92143573e-04,1.29867834e-07,4.82617198e-12,1.74148378e-19,1.55759258e-07,1.11941950e-14,1.46256753e-25,1.00700982e-08,1.23727264e-10,4.61094648e-08,1.96977596e-15,7.24579647e-01,1.20464055e-10,1.71420946e-06,8.06209221e-12,1.66827740e-07
8.00000000e-04,1.35824816e+01,2.50000000e+01,4.13667385e-06,1.08258575e+22,-8.80394608e+08,3.03577940e+00,9.00045707e+02,5.22980803e-05,7.20459810e-13,5.86472333e-12,1.89346168e-01,1.67827455e-10,1.78240930e-02,1.10553222e-07,5.11806450e-06,2.42602199e-34,3.00673857e-25,1.21562032e-15,1.29571145e-16,2.87620431e-07,4.65239241e-02,1.99551513e-03,1.84180645e-02,5.41436818e-12,4.75486982e-04,5.29689687e-14,6.88473563e-11,3.49026155e-05,2.44678834e-19,2.21024816e-07,9.64398805e-14,9.19925023e-05,5.98625107e-11,3.96500262e-04,8.33587147e-15,4.05836446e-06,1.29590476e-10,1.26241921e-16,1.47267284e-14,1.25747990e-14,1.95620687e-09,5.60751061e-17,5.69443719e-05,1.92441681e-04,1.29868378e-07,4.73885114e-12,1.71316309e-19,1.55764810e-07,1.09511219e-14,1.38294872e-25,1.00701496e-08,1.23727589e-10,4.61095197e-08,1.93720371e-15,7.24579647e-01,1.18250170e-10,1.71418340e-06,7.91807260e-12,1.66799399e-07
9.00000000e-04,1.36239588e+01,2.50000000e+01,4.13671873e-06,1.01490424e+23,-8.80390632e+08,3.00344812e+00,9.00047866e+02,5.22959064e-05,7.08788170e-13,5.78104081e-12,1.89345887e-01,1.65756048e-10,1.78242841e-02,1.09541144e-07,5.09129934e-06,2.33453719e-34,2.88349593e-25,1.18410634e-15,1.26197655e-16,2.83654448e-07,4.65238358e-02,1.99563825e-03,1.84180679e-02,5.35226846e-12,4.75418229e-04,5.22842501e-14,6.73238403e-11,3.49018862e-05,2.41685205e-19,2.21043853e-07,9.51587944e-14,9.20036821e-05,5.90704610e-11,3.96542569e-04,8.23240447e-15,4.05835981e-06,1.29592184e-10,1.25845074e-16,1.45326842e-14,1.23507888e-14,1.95620983e-09,5.51671839e-17,5.67527336e-05,1.92735491e-04,1.29868912e-07,4.67426061e-12,1.69209645e-19,1.55770255e-07,1.07637003e-14,1.32625536e-25,1.00702001e-08,1.23727911e-10,4.61095731e-08,1.91319102e-15,7.24579647e-01,1.16619301e-10,1.71415763e-06,7.81190086e-12,1.66771449e-07
1.00000000e-03,1.33012841e+01,2.50000000e+01,4.13676298e-06,1.63213124e+22,-8.80386675e+08,2.98271793e+00,9.00049991e+02,5.22937583e-05,7.00205524e-13,5.71877750e-12,1.89345608e-01,1.64184098e-10,1.78244731e-02,1.08867258e-07,5.06467049e-06,2.26759687e-34,2.79366925e-25,1.16065509e-15,1.23686580e-16,2.80686550e-07,4.65237484e-02,1.99576013e-03,1.84180712e-02,5.30562641e-12,4.75349839e-04,5.17774361e-14,6.62406995e-11,3.49011590e-05,2.39419134e-19,2.21062670e-07,9.41997971e-14,9.20147326e-05,5.84761199e-11,3.96583700e-04,8.15396250e-15,4.05835521e-06,1.29593876e-10,1.25451909e-16,1.43881921e-14,1.21862473e-14,1.95621270e-09,5.44996576e-17,5.65631796e-05,1.93026106e-04,1.29869438e-07,4.62563942e-12,1.67612767e-19,1.55775617e-07,1.06156195e-14,1.28493242e-25,1.00702497e-08,1.23728230e-10,4.61096254e-08,1.89519266e-15,7.24579647e-01,1.15401485e-10,1.71413207e-06,7.73248875e-12,1.66743790e-07
